Sector,Year,Industry,Industry price change %,Max increase ticker (increase %),Max volume ticker (volume)
MISCELLANEOUS,1978,OFFICE EQUIPMENT/SUPPLIES/SERVICES,17.61,PBI (17.61),PBI (87844800)
MISCELLANEOUS,1992,MULTI-SECTOR COMPANIES,17.52,IDCC (51.02),IDCC (51010700)
MISCELLANEOUS,2013,OFFICE EQUIPMENT/SUPPLIES/SERVICES,17.12,PBI (115.94),PBI (1077066200)
MISCELLANEOUS,1999,MULTI-SECTOR COMPANIES,16.95,IDCC (1478.95),IDCC (127242800)
MISCELLANEOUS,1998,PUBLISHING,16.92,RRD (18.01),RRD (75431600)
MISCELLANEOUS,2007,PUBLISHING,16.27,CMPR (29.69),RRD (309234100)
MISCELLANEOUS,2004,OFFICE EQUIPMENT/SUPPLIES/SERVICES,16.16,USATP (78.57),NCR (361555200)
MISCELLANEOUS,2014,INDUSTRIAL MACHINERY/COMPONENTS,15.91,GPRO (101.72),GPRO (1271109600)
MISCELLANEOUS,1983,OFFICE EQUIPMENT/SUPPLIES/SERVICES,15.57,PBI (44.2),PBI (185337600)
MISCELLANEOUS,2016,BUSINESS SERVICES,14.55,GRVY (224.62),BABA (3725974300)
MISCELLANEOUS,1993,INDUSTRIAL MACHINERY/COMPONENTS,14.34,ESIO (207.5),ESIO (45699200)
MISCELLANEOUS,2017,INDUSTRIAL MACHINERY/COMPONENTS,14.27,ESIO (259.56),GPRO (1059046800)
MISCELLANEOUS,2018,INDUSTRIAL MACHINERY/COMPONENTS,14.13,ITGR (69.6),GPRO (676832200)
MISCELLANEOUS,1985,OFFICE EQUIPMENT/SUPPLIES/SERVICES,14.02,PBI (39.57),PBI (151576000)
MISCELLANEOUS,1995,MULTI-SECTOR COMPANIES,13.78,ITUS (57.14),IDCC (137773700)
MISCELLANEOUS,2012,OTHER CONSUMER SERVICES,13.59,SFLY (30.66),SFLY (255450000)
MISCELLANEOUS,2000,PUBLISHING,13.46,LABL (47.83),RRD (94591800)
MISCELLANEOUS,1988,BUSINESS SERVICES,13.32,FICO (36.84),BID (14046600)
MISCELLANEOUS,2009,INDUSTRIAL MACHINERY/COMPONENTS,13.29,ARTX (304.76),ENR (217686300)
MISCELLANEOUS,2014,OTHER CONSUMER SERVICES,13.08,CRAI (52.29),SFLY (230363500)
MISCELLANEOUS,2006,OFFICE EQUIPMENT/SUPPLIES/SERVICES,12.55,USATP (746.15),NCR (285361400)
MISCELLANEOUS,2007,OTHER CONSUMER SERVICES,12.4,SFLY (80.42),SFLY (74540500)
MISCELLANEOUS,2001,BUSINESS SERVICES,12.24,BKNG (313.88),EBAY (15912595800)
MISCELLANEOUS,2004,PUBLISHING,12.04,RRD (17.59),RRD (277111200)
MISCELLANEOUS,1993,MULTI-SECTOR COMPANIES,11.72,ITUS (11.83),IDCC (60614000)
MISCELLANEOUS,2015,OTHER CONSUMER SERVICES,10.69,BFAM (47.17),SFLY (111703200)
MISCELLANEOUS,2018,BUSINESS SERVICES,10.24,TRHC (184.92),BABA (3262795800)
MISCELLANEOUS,1980,OFFICE EQUIPMENT/SUPPLIES/SERVICES,10.08,PBI (10.08),PBI (129680000)
MISCELLANEOUS,1991,BUSINESS SERVICES,10.07,FICO (100.0),FICO (22097400)
MISCELLANEOUS,1992,BUSINESS SERVICES,8.62,FICO (19.05),BID (25187900)
MISCELLANEOUS,1998,OFFICE EQUIPMENT/SUPPLIES/SERVICES,8.26,PBI (47.52),NCR (188097600)
MISCELLANEOUS,1988,PUBLISHING,8.21,LABL (33.33),RRD (56854200)
MISCELLANEOUS,2014,OFFICE EQUIPMENT/SUPPLIES/SERVICES,8.14,PAY (44.24),NCR (586096500)
MISCELLANEOUS,1976,OFFICE EQUIPMENT/SUPPLIES/SERVICES,7.69,PBI (7.69),PBI (88094400)
MISCELLANEOUS,2004,MULTI-SECTOR COMPANIES,6.96,ITUS (54.55),IDCC (160622600)
MISCELLANEOUS,2015,BUSINESS SERVICES,6.9,SSNT (1041.67),BABA (4321934600)
MISCELLANEOUS,1981,PUBLISHING,6.71,RRD (6.71),RRD (31030400)
MISCELLANEOUS,2010,INDUSTRIAL MACHINERY/COMPONENTS,6.63,NOVT (305.36),IMAX (378922000)
MISCELLANEOUS,2006,OTHER CONSUMER SERVICES,5.95,CRAI (10.32),SFLY (25425100)
MISCELLANEOUS,2018,MULTI-SECTOR COMPANIES,5.72,FNJN (85.47),MARA (268361200)
MISCELLANEOUS,2005,OTHER CONSUMER SERVICES,5.51,CRAI (5.51),CRAI (34187900)
MISCELLANEOUS,1983,INDUSTRIAL MACHINERY/COMPONENTS,5.4,CAJ (41.21),CAJ (56476300)
MISCELLANEOUS,2011,BUSINESS SERVICES,5.37,LQDT (155.19),EBAY (7316138900)
MISCELLANEOUS,1988,OFFICE EQUIPMENT/SUPPLIES/SERVICES,5.34,PBI (12.87),PBI (160028400)
MISCELLANEOUS,1996,BUSINESS SERVICES,4.95,CASS (3000.0),HMSY (185618100)
MISCELLANEOUS,2014,BUSINESS SERVICES,3.87,OMNT (283.33),EBAY (7378587900)
MISCELLANEOUS,2001,MULTI-SECTOR COMPANIES,3.75,IDCC (80.47),TIVO (242116300)
MISCELLANEOUS,2012,INDUSTRIAL MACHINERY/COMPONENTS,3.41,SPB (88.02),IMAX (268712800)
MISCELLANEOUS,2009,OFFICE EQUIPMENT/SUPPLIES/SERVICES,3.11,PAY (209.06),NCR (641532700)
MISCELLANEOUS,2016,OFFICE EQUIPMENT/SUPPLIES/SERVICES,2.1,NCR (66.71),PAY (584000400)
MISCELLANEOUS,2018,OFFICE EQUIPMENT/SUPPLIES/SERVICES,1.83,PAR (152.72),PBI (368628900)
MISCELLANEOUS,2016,INDUSTRIAL MACHINERY/COMPONENTS,1.42,ARTX (75.88),GPRO (1812384600)
MISCELLANEOUS,2005,OFFICE EQUIPMENT/SUPPLIES/SERVICES,1.36,PAR (146.76),NCR (397781000)
MISCELLANEOUS,1996,INDUSTRIAL MACHINERY/COMPONENTS,1.08,MXWL (402.86),ESIO (50615400)
MISCELLANEOUS,1989,OFFICE EQUIPMENT/SUPPLIES/SERVICES,0.24,PBI (12.09),PBI (180526400)
MISCELLANEOUS,2003,MULTI-SECTOR COMPANIES,0.08,ITUS (170.59),IDCC (228479600)
MISCELLANEOUS,1983,BUSINESS SERVICES,0.0,TSS (0.0),TSS (21955200)
MISCELLANEOUS,1996,MULTI-SECTOR COMPANIES,-0.02,SPEX (0.0),IDCC (93373400)
MISCELLANEOUS,2013,MULTI-SECTOR COMPANIES,-0.08,XELB (86.67),TIVO (252606600)
MISCELLANEOUS,2018,PUBLISHING,-0.16,CMPR (16.29),RRD (169434500)
MISCELLANEOUS,2017,PUBLISHING,-0.31,CMPR (28.47),RRD (285417100)
MISCELLANEOUS,2012,PUBLISHING,-0.68,QUAD (25.71),RRD (804484800)
MISCELLANEOUS,1993,PUBLISHING,-0.97,LABL (29.03),RRD (51604200)
MISCELLANEOUS,1984,INDUSTRIAL MACHINERY/COMPONENTS,-1.46,ESIO (7.04),CAJ (69391800)
MISCELLANEOUS,2005,INDUSTRIAL MACHINERY/COMPONENTS,-1.5,CBAK (107.55),IMAX (196867200)
MISCELLANEOUS,1986,PUBLISHING,-1.8,RRD (-1.8),RRD (64078800)
MISCELLANEOUS,1997,INDUSTRIAL MACHINERY/COMPONENTS,-1.85,ULBI (106.06),ESIO (48781400)
MISCELLANEOUS,2015,PUBLISHING,-2.15,CMPR (9.9),RRD (408223700)
MISCELLANEOUS,1984,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-2.87,PBI (5.97),PBI (165067200)
MISCELLANEOUS,2012,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-3.18,USAT (53.98),PBI (929602200)
MISCELLANEOUS,2007,BUSINESS SERVICES,-3.18,CREG (726.92),EBAY (9526193500)
MISCELLANEOUS,2006,INDUSTRIAL MACHINERY/COMPONENTS,-3.22,ENR (40.85),IMAX (161896600)
MISCELLANEOUS,1999,INDUSTRIAL MACHINERY/COMPONENTS,-3.57,FCEL (170.95),ESIO (55404400)
MISCELLANEOUS,2005,BUSINESS SERVICES,-5.31,GPN (61.5),EBAY (12965414300)
MISCELLANEOUS,1998,OTHER CONSUMER SERVICES,-5.41,CRAI (-5.41),CRAI (8550700)
MISCELLANEOUS,2017,MULTI-SECTOR COMPANIES,-5.59,APPS (155.71),MARA (383346500)
MISCELLANEOUS,1989,MULTI-SECTOR COMPANIES,-6.01,ITUS (-3.51),IDCC (27600700)
MISCELLANEOUS,1994,PUBLISHING,-6.27,RRD (-2.48),RRD (53403500)
MISCELLANEOUS,2000,MULTI-SECTOR COMPANIES,-6.7,TIVO (110.72),IDCC (219085000)
MISCELLANEOUS,2017,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-6.99,USAT (132.14),PBI (667047200)
MISCELLANEOUS,1987,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-7.39,PBI (2.68),PBI (184600400)
MISCELLANEOUS,1997,BUSINESS SERVICES,-7.47,STCN (81.95),HMSY (153048000)
MISCELLANEOUS,1981,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-7.55,DBD (0.0),PBI (155508800)
MISCELLANEOUS,1987,PUBLISHING,-8.5,RRD (4.19),RRD (79597600)
MISCELLANEOUS,2011,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-8.78,USATP (9.43),PBI (662710100)
MISCELLANEOUS,2004,INDUSTRIAL MACHINERY/COMPONENTS,-9.25,ULBI (46.79),IMAX (153510200)
MISCELLANEOUS,2010,PUBLISHING,-10.82,LABL (58.21),RRD (534222700)
MISCELLANEOUS,1994,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-11.13,DBD (4.56),PBI (169123200)
MISCELLANEOUS,1981,MULTI-SECTOR COMPANIES,-11.54,IDCC (-11.54),IDCC (834200)
MISCELLANEOUS,1988,INDUSTRIAL MACHINERY/COMPONENTS,-13.37,CAJ (59.11),CAJ (17346100)
MISCELLANEOUS,2015,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-14.07,USAT (90.12),NCR (558157200)
MISCELLANEOUS,1986,MULTI-SECTOR COMPANIES,-14.46,IDCC (68.75),IDCC (24096400)
MISCELLANEOUS,1999,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-14.52,USATP (288.24),NCR (253592200)
MISCELLANEOUS,1972,OFFICE EQUIPMENT/SUPPLIES/SERVICES,-14.53,PBI (-14.53),PBI (59312000)
MISCELLANEOUS,1987,INDUSTRIAL MACHINERY/COMPONENTS,-15.94,CAJ (13.82),CAJ (38075600)
MISCELLANEOUS,1987,MULTI-SECTOR COMPANIES,-17.2,ITUS (-12.09),IDCC (25761800)
MISCELLANEOUS,1996,PUBLISHING,-18.2,LABL (109.09),RRD (89601000)
MISCELLANEOUS,1990,MULTI-SECTOR COMPANIES,-19.11,ITUS (-18.35),IDCC (32307200)
MISCELLANEOUS,1984,MULTI-SECTOR COMPANIES,-19.77,IDCC (-17.19),IDCC (6357800)
